3351660217,s,Zangief,168,76.08275862068965
1320366384,s,Zangief,193,96.5
3923248998,s,Zangief,99,52.72826086956522
1568356907,s,Zangief,526,219.16666666666669
3559250634,s,Zangief,130,45.0
1844758610,s,JP,561,231.0
3627254408,s,JP,761,394.59259259259255
2117563272,s,JP,558,199.28571428571428
1411467699,s,JP,557,37.13333333333333
3843428145,s,JP,121,54.131578947368425
3447776456,s,JP,218,107.99074074074073
1866880628,s,JP,621,294.1578947368421
1222343843,s,JP,402,175.875
1811967686,s,JP,577,357.74
1259054574,s,JP,742,432.83333333333337
2055573095,s,Juri,390,205.59782608695653
1878253217,s,Dhalsim,1713,0.0
2948977083,s,Marisa,414,29.57142857142857
2001430573,s,Marisa,259,117.54615384615384
4066613220,s,Manon,422,189.65176470588236
3612194721,s,Ryu,254,126.20625
2185499098,s,Guile,145,87.37179487179486
3740035564,s,Ryu,358,189.0561797752809
3549858975,s,Chun-Li,113,59.01111111111111
2052741757,s,Manon,752,328.20338983050846
3431291077,s,JP,410,242.27272727272728
3653455991,s,Juri,514,186.231884057971
2409901745,s,Ken,497,236.66666666666666
1879617816,s,Zangief,185,92.5
4156872215,s,Luke,125,75.72992700729928
2938137748,s,Marisa,241,138.70503597122303
1939445514,s,Luke,316,105.33333333333333
3889238314,s,Juri,180,54.27038626609442
3658419389,s,Luke,270,158.37988826815644
2399396031,s,Juri,201,120.6
4073295476,s,Dhalsim,362,215.65957446808508
2387356362,s,Blanka,185,106.30597014925372
1152193396,s,Dhalsim,327,142.87384615384616
3398156973,s,Marisa,493,246.5
1926082342,s,Cammy,187,106.05970149253731
1449905669,s,Manon,188,92.5079365079365
2955262532,s,Zangief,278,157.7488372093023
3164898697,s,Cammy,992,422.8196721311475
3876542730,s,Zangief,403,183.34285714285713
3914256671,s,Zangief,396,190.23529411764707
4267894862,s,JP,184,93.37827715355806
2911749919,s,Guile,414,176.64000000000001
1223483111,s,Marisa,479,287.4
1688019515,s,Zangief,154,81.05263157894737
2357258130,s,Dee Jay,710,236.66666666666666
2970515890,s,Ryu,391,212.68681318681317
3120936390,s,Ryu,108,53.28
3571610308,s,Kimberly,181,80.7964989059081
1251775491,s,Ryu,273,142.03378378378378
1389887830,s,Ryu,286,143.98620689655172
3298891557,s,Cammy,154,52.30188679245283
2487849025,s,Ken,558,213.64864864864865
4241319271,s,Marisa,178,106.8
1315731837,s,Cammy,403,134.9581395348837
3730405899,s,Ken,645,309.5201238390093
3367429733,s,Manon,219,107.06666666666666
