2629465638,d,Ken,816,404.12249208025344
3551672835,d,Zangief,588,354.82758620689657
3418042660,d,Juri,277,176.7285067873303
2113269179,d,Cammy,1820,843.0882352941177
2503893180,d,Ryu,100,66.34920634920634
2148855099,d,Ken,826,425.90625
2055421910,d,JP,635,365.14238773274917
3510436654,d,Ryu,1014,577.7441860465117
1888284753,d,Ryu,669,376.00729927007296
2255719415,d,Ryu,2039,950.548309178744
3909285170,d,Ken,1035,558.3943965517242
1151718030,d,Juri,1002,601.1999999999999
2060008462,d,Dee Jay,842,451.07142857142856
1761268888,d,Dee Jay,1218,607.1784646061815
2517161640,d,Luke,660,359.08045977011494
1367560834,d,Lily,218,108.27814569536423
2489784401,d,Juri,633,343.8215324927255
1668815585,d,Ken,539,254.52777777777777
2342989361,d,Ken,664,335.0489795918367
2074491081,d,Ken,835,580.1405622489959
1432873652,d,Dee Jay,558,316.8029925187032
3986995807,d,Dee Jay,955,459.8148148148148
1053174787,d,Dee Jay,924,541.4207357859532
2706988388,d,Dee Jay,211,171.51840490797545
3016683955,d,Dee Jay,1144,708.4999999999999
3713050601,d,Dee Jay,154,109.57692307692308
1516948693,d,Lily,190,112.82913165266106
1459404840,d,Lily,505,346.2857142857143
1324945540,d,Lily,1590,843.872950819672
4061358439,d,Juri,1487,925.5186721991702
3539012770,d,Guile,158,117.24916666666667
3118136757,d,Edmond Honda,404,297.551867219917
1227944078,d,Edmond Honda,657,363.815415821501
2943901171,d,Jamie,896,375.80262467191596
2071018389,d,Chun-Li,599,301.4532608695652
1225583407,d,Cammy,1013,578.9747967479675
2682520300,d,Cammy,276,160.3850267379679
1579225410,d,Ken,960,816.0
4031215952,d,Ken,331,189.87032967032965
2966397794,d,Luke,341,246.97426470588235
2171683247,d,Jamie,582,365.15203426124197
2027883251,d,Ken,951,714.7359375
1838971430,d,Marisa,899,502.9972640218879
3297860532,d,Guile,1165,668.1617647058823
2397239536,d,Cammy,97,60.9604743083004
2849587229,d,Dee Jay,239,151.90504704875963
4082376703,d,Zangief,119,70.31818181818183
2846472799,d,JP,219,116.38285714285715
2341947391,d,Chun-Li,691,375.7457912457913
3888402208,d,Juri,128,100.57142857142857
3590249079,d,Dee Jay,1799,855.7902813299233
1371151411,d,Manon,434,277.002079002079
1415634337,d,Ryu,886,524.0306681270537
3243057223,d,Lily,1208,762.9473684210526
1143984534,d,Marisa,408,217.55306298533216
2139636610,d,Luke,1180,624.6542750929368
2724595432,d,Edmond Honda,1197,685.1249999999999
1218522747,d,Juri,425,270.8504098360656
3302722168,d,Manon,1740,863.0795454545455
3308146991,d,Juri,1238,703.592190889371
3896024293,d,Dee Jay,1054,654.9311594202899
2862396094,d,Edmond Honda,1570,1119.978448275862
2745429740,d,Dee Jay,753,493.2679496669134
4083954079,d,Ken,451,352.4127243066884
2548962889,d,Manon,411,244.340206185567
